customer_id,age,gender,city,job_role,employment_type,income,credit_score,savings_rate,existing_loan_balance,account_balance,joined_date
9441,31,Male,North Amanda,Designer,Freelance,1420070,300,0.19,0,258334,2021-07-15
9442,32,Male,Rogerfort,Sales,Contract,1793288,697,0.42,0,252334,2022-07-10
9443,36,Male,Lake Scottview,Data Scientist,Salaried,1449565,798,0.08,0,205255,2025-03-22
9444,40,Non-binary,Coreyburgh,Sales,Salaried,828575,689,0.1,0,42983,2020-10-03
9445,40,Male,West Ruth,Data Scientist,Freelance,1436528,656,0.09,0,397245,2022-08-12
9446,35,Female,Port William,Software Engineer,Salaried,889470,666,0.01,306118,468349,2022-07-27
9447,37,Male,West Angelamouth,Designer,Contract,1652676,604,0.28,0,1052,2020-10-03
9448,40,Male,Terrencechester,Data Scientist,Salaried,321757,845,0.32,479013,372478,2022-07-17
9449,38,Non-binary,Christopherville,Consultant,Salaried,1221278,513,0.4,494399,236996,2024-06-08
9450,37,Female,Gonzaleztown,Banker,Salaried,1383159,380,0.27,0,12097,2020-12-10
9451,39,Male,Leeport,Designer,Freelance,1719177,850,0.08,469056,123343,2024-08-19
9452,23,Female,Timothyville,Sales,Salaried,1761365,614,0.49,0,441639,2021-02-02
9453,38,Male,New Craigland,Data Scientist,Freelance,1934640,719,0.25,0,382117,2023-10-24
9454,24,Male,North Jamesberg,Consultant,Contract,1845938,655,0.48,0,192745,2023-03-27
9455,25,Female,North Kayla,Software Engineer,Freelance,783639,539,0.48,292134,265866,2022-06-27
9456,39,Female,Port Johntown,Designer,Salaried,1869261,660,0.3,847909,315877,2024-08-13
9457,29,Female,Bethport,Software Engineer,Salaried,948475,850,0.56,19470,275214,2022-10-12
9458,23,Non-binary,North Patrick,Data Scientist,Salaried,1627154,785,0.15,0,106939,2022-04-03
9459,37,Male,West Johnshire,Data Scientist,Contract,561927,592,0.23,0,144396,2025-03-04
9460,30,Male,Jonesmouth,Consultant,Freelance,429813,724,0.43,16926,424224,2021-11-17
9461,34,Female,Jonesfurt,Designer,Salaried,815768,467,0.58,6779,230249,2024-03-14
9462,37,Male,Jasonmouth,Software Engineer,Contract,729644,351,0.38,0,494769,2020-12-09
9463,40,Male,South Sheilaland,Designer,Freelance,1990426,850,0.59,0,139042,2025-07-08
9464,25,Female,Lake Daniel,Sales,Contract,1518553,830,0.26,637408,375548,2022-09-28
9465,38,Female,Chelsealand,Data Scientist,Salaried,1436524,715,0.56,0,65721,2024-07-21
9466,37,Male,Shannonmouth,Banker,Freelance,1488213,651,0.29,0,356715,2023-03-07
9467,37,Male,North Jose,Banker,Freelance,812140,757,0.41,231694,477107,2024-09-14
9468,23,Male,West Dalton,Consultant,Freelance,628723,600,0.2,0,376316,2025-02-25
9469,37,Male,New Jasonport,Consultant,Freelance,1998831,739,0.04,0,332787,2023-04-15
9470,40,Female,New Amanda,Sales,Freelance,1174230,850,0.2,0,499921,2020-10-26
9471,40,Male,North Denise,Designer,Freelance,1920651,850,0.54,0,146543,2021-01-22
9472,37,Non-binary,Hallmouth,Consultant,Freelance,1826952,753,0.08,34203,67288,2022-09-18
9473,37,Non-binary,New Williamburgh,Software Engineer,Contract,1604514,826,0.11,794318,165898,2022-07-08
9474,36,Female,Latoyatown,Designer,Freelance,1970438,846,0.34,0,495261,2024-11-02
9475,34,Female,North Jamesside,Banker,Freelance,1333731,695,0.46,0,309630,2020-10-03
9476,38,Male,Colefort,Consultant,Contract,1119544,634,0.6,967484,458269,2020-10-03
9477,33,Non-binary,South Robert,Consultant,Contract,1805620,850,0.58,0,329554,2022-10-09
9478,33,Non-binary,Claytonhaven,Data Scientist,Contract,1353777,476,0.41,0,499921,2022-08-16
9479,32,Non-binary,Port Kimberlyville,Data Scientist,Salaried,1648333,560,0.33,523347,451803,2022-12-16
9480,39,Male,Johnborough,Sales,Contract,312064,333,0.4,522258,39145,2021-10-07
9481,23,Non-binary,Cranefort,Sales,Salaried,1495648,481,0.43,117330,390837,2023-01-23
9482,36,Non-binary,Paigetown,Consultant,Salaried,1685564,813,0.6,881777,499921,2025-10-01
9483,39,Female,Port Karen,Product Manager,Freelance,1857639,699,0.27,2970,483372,2024-12-06
9484,33,Female,West Karabury,Data Scientist,Salaried,1998831,370,0.37,999134,111712,2020-10-03
9485,27,Female,Andrewberg,Software Engineer,Freelance,616071,810,0.13,741511,78730,2021-01-02
9486,26,Female,Jordanshire,Sales,Freelance,1998831,703,0.29,550280,126081,2024-11-19
9487,40,Non-binary,Rogerfurt,Product Manager,Contract,1502099,464,0.55,0,291621,2020-10-03
9488,37,Female,West Lisaberg,Sales,Salaried,1927535,753,0.6,962775,473806,2020-10-03
9489,25,Female,Richardsview,Data Scientist,Salaried,1352132,850,0.09,0,151964,2024-08-18
9490,40,Female,Robertchester,Product Manager,Freelance,1105569,300,0.32,0,214310,2024-05-29
9491,36,Female,East Codyshire,Consultant,Freelance,1998831,797,0.17,41030,460508,2020-10-03
9492,23,Female,Hendrixmouth,Product Manager,Freelance,1958531,528,0.14,3066,499921,2021-12-02
9493,39,Non-binary,South Matthewville,Banker,Salaried,1488212,850,0.23,0,110882,2021-11-18
9494,36,Female,Garciaville,Data Scientist,Freelance,785414,850,0.34,0,499921,2022-08-31
9495,32,Male,Lake Michael,Consultant,Contract,1930317,721,0.15,8585,450241,2025-05-14
9496,27,Female,Lopezmouth,Software Engineer,Freelance,1168203,674,0.18,0,484221,2025-10-01
9497,23,Non-binary,Lake Marciaburgh,Consultant,Freelance,1383525,397,0.15,0,164360,2024-04-18
9498,29,Non-binary,South Tyler,Product Manager,Freelance,1670129,390,0.58,17935,493820,2024-07-01
9499,23,Female,East Danielle,Consultant,Freelance,972083,786,0.26,757470,157074,2021-02-21
9500,34,Male,North Michaelland,Data Scientist,Freelance,1998831,750,0.31,16470,421195,2021-03-14
9501,25,Female,Coleshire,Consultant,Contract,1954121,475,0.19,0,330128,2021-02-28
9502,37,Female,North Jamie,Software Engineer,Salaried,1905699,821,0.1,0,168908,2024-10-16
9503,36,Female,Harryburgh,Consultant,Salaried,1741053,722,0.26,0,88465,2024-03-27
9504,37,Female,North Michellefort,Data Scientist,Salaried,670155,850,0.2,0,197478,2022-08-05
9505,31,Female,West Traceyland,Consultant,Freelance,300534,699,0.41,931698,1052,2020-10-03
9506,25,Female,Clarkport,Designer,Freelance,1300098,850,0.24,334096,357951,2023-03-03
9507,39,Male,Williamsview,Product Manager,Contract,1980863,517,0.46,0,356421,2025-06-05
9508,37,Male,Danielhaven,Consultant,Salaried,1729735,701,0.39,0,139596,2024-01-01
9509,27,Male,Port Michelleland,Software Engineer,Freelance,1763149,341,0.38,720986,397258,2021-08-02
9510,31,Male,Marthashire,Data Scientist,Salaried,1998831,829,0.51,0,376949,2024-01-23
9511,33,Female,Parkerstad,Consultant,Salaried,1046462,649,0.31,0,100199,2022-01-21
9512,26,Male,Kellyberg,Data Scientist,Contract,795928,804,0.22,17233,499921,2025-09-01
9513,39,Male,South Brandonmouth,Sales,Contract,600928,850,0.6,844785,68437,2020-10-23
9514,26,Male,Lake Nicole,Designer,Freelance,776462,643,0.14,32249,338144,2024-09-20
9515,28,Non-binary,Port Catherine,Data Scientist,Contract,1733993,789,0.53,592974,151866,2020-11-09
9516,32,Male,Port Kristabury,Banker,Freelance,1230182,651,0.1,368290,369020,2022-10-10
9517,40,Non-binary,East Jenniferview,Consultant,Salaried,1109292,745,0.53,0,459315,2021-11-25
9518,35,Female,Amyton,Product Manager,Freelance,1759555,780,0.6,0,313542,2023-06-03
9519,38,Non-binary,Port James,Banker,Freelance,1528113,631,0.07,730765,136780,2020-10-03
9520,24,Female,Mossburgh,Banker,Salaried,545151,850,0.56,35079,478076,2025-10-01
9521,38,Non-binary,Williamton,Product Manager,Salaried,1942066,752,0.38,17348,356309,2025-04-01
9522,35,Female,Lorimouth,Product Manager,Salaried,1387529,781,0.44,33219,499921,2023-08-11
9523,38,Male,Jonesview,Software Engineer,Freelance,799877,772,0.6,24067,433595,2023-10-17
9524,29,Male,New Justinburgh,Consultant,Contract,733514,731,0.04,13658,466971,2021-12-14
9525,35,Male,Castillobury,Software Engineer,Salaried,1596832,850,0.6,32168,203871,2021-02-27
9526,38,Female,Aprilburgh,Banker,Freelance,1618222,460,0.01,0,396725,2024-09-06
9527,23,Female,South Natashaland,Sales,Contract,1429155,850,0.36,15037,417913,2021-02-16
9528,23,Female,Jasonfurt,Data Scientist,Freelance,1559117,368,0.41,0,105660,2023-03-27
9529,30,Male,Lanceview,Product Manager,Freelance,738364,841,0.31,0,437881,2022-05-12
9530,24,Non-binary,Port Amber,Data Scientist,Salaried,1521398,363,0.08,379037,1052,2021-10-13
9531,38,Male,Port Scott,Consultant,Contract,1038901,850,0.6,0,499921,2021-01-07
9532,35,Non-binary,North Williamfort,Product Manager,Salaried,300534,832,0.18,25113,25798,2024-08-13
9533,30,Male,Rodriguezfort,Consultant,Freelance,1029630,788,0.6,0,386273,2022-10-14
9534,23,Female,Markberg,Product Manager,Contract,300534,835,0.46,0,387989,2020-10-03
9535,38,Male,Aguilarport,Consultant,Salaried,1223426,814,0.12,0,371100,2024-03-30
9536,37,Male,Lake Emilyfurt,Data Scientist,Salaried,817447,647,0.32,432333,121512,2022-04-03
9537,26,Male,Amandashire,Consultant,Salaried,644514,850,0.15,3148,1052,2023-05-13
9538,33,Male,West Erin,Software Engineer,Salaried,1722267,850,0.57,0,454332,2020-10-03
9539,34,Male,Andersenmouth,Consultant,Contract,1485721,744,0.55,59917,372923,2024-03-17
9540,36,Male,Whitechester,Product Manager,Freelance,1285336,718,0.28,457503,269149,2022-08-22
9541,36,Female,Jasonport,Sales,Salaried,1199050,574,0.41,3886,391360,2020-12-01
9542,34,Male,Stewartside,Consultant,Contract,660417,640,0.31,85439,441469,2022-04-22
9543,34,Female,Townsendshire,Designer,Freelance,1778448,816,0.28,574985,255033,2024-04-12
9544,24,Non-binary,Penaside,Data Scientist,Salaried,1542733,472,0.3,16002,306687,2022-08-15
9545,25,Non-binary,New Cory,Banker,Freelance,666462,839,0.37,0,437684,2020-10-03
9546,31,Male,North Brian,Banker,Contract,451879,475,0.0,20570,455296,2022-08-08
9547,36,Non-binary,Patriciafurt,Data Scientist,Freelance,1862066,702,0.29,13575,399121,2022-10-21
9548,38,Female,North Shannon,Designer,Freelance,300534,638,0.6,385,295392,2020-10-03
9549,30,Male,Riveraberg,Consultant,Freelance,1361232,850,0.4,0,496523,2024-08-11
9550,39,Female,Jamesville,Data Scientist,Salaried,1998831,695,0.29,0,268705,2025-10-01
9551,40,Male,New Christopher,Banker,Contract,1364713,850,0.47,0,346347,2021-10-23
9552,26,Non-binary,Stephenburgh,Product Manager,Freelance,1722602,317,0.28,598975,1052,2022-12-05
9553,33,Female,Pottertown,Banker,Freelance,1006880,732,0.01,637478,110524,2021-10-24
9554,34,Female,Lake Jackborough,Banker,Freelance,1762076,302,0.14,32865,241252,2025-10-01
9555,35,Male,North Scottton,Consultant,Contract,1791847,574,0.4,0,72773,2022-12-09
9556,37,Male,Contrerastown,Software Engineer,Freelance,1998831,583,0.43,86593,230452,2021-05-21
9557,24,Male,Rogersstad,Consultant,Contract,1166367,656,0.24,552527,449269,2020-10-03
9558,32,Male,Fieldsland,Software Engineer,Contract,869141,813,0.3,14354,81232,2023-08-09
9559,34,Female,Sharontown,Consultant,Freelance,815055,576,0.01,0,348073,2022-08-11
9560,40,Non-binary,West Stevenview,Data Scientist,Salaried,1427424,477,0.35,0,198215,2021-01-13
9561,38,Female,Moranside,Banker,Freelance,839066,427,0.51,0,159828,2023-11-13
9562,24,Female,Pattersonshire,Banker,Salaried,717765,741,0.4,147740,70715,2024-09-10
9563,28,Male,Yangmouth,Software Engineer,Contract,891861,850,0.32,144129,183874,2020-10-31
9564,36,Male,Garciaport,Product Manager,Freelance,1945564,734,0.2,0,186241,2025-10-01
9565,38,Female,North Ambertown,Data Scientist,Salaried,1588305,696,0.48,0,499921,2024-06-11
9566,39,Male,Edwardside,Product Manager,Contract,1198139,815,0.0,28720,499921,2025-07-20
9567,37,Male,Lake Stephanie,Software Engineer,Freelance,686821,850,0.49,14478,172281,2022-09-02
9568,26,Non-binary,Hernandezstad,Consultant,Salaried,1352806,812,0.4,692514,163182,2024-10-24
9569,38,Male,North Virginiaborough,Banker,Contract,1610342,325,0.47,2381,364596,2022-05-19
9570,35,Male,South Brendamouth,Consultant,Freelance,773197,837,0.05,92533,257184,2024-03-17
9571,37,Female,Amberview,Sales,Salaried,759501,658,0.26,0,499921,2020-10-03
9572,34,Male,Lanefurt,Software Engineer,Salaried,798226,300,0.54,680164,342721,2024-03-13
9573,25,Male,South Ericachester,Product Manager,Freelance,1267994,599,0.6,37673,473901,2024-10-21
9574,39,Female,Jonathanhaven,Sales,Salaried,1755442,547,0.6,83281,456229,2024-05-21
9575,35,Non-binary,Port David,Software Engineer,Contract,1931765,850,0.45,0,449579,2024-06-30
9576,31,Female,Angeltown,Software Engineer,Contract,630286,750,0.39,760034,209990,2022-05-18
9577,23,Non-binary,South Sandy,Data Scientist,Contract,1998831,657,0.07,100664,390128,2024-09-20
9578,40,Non-binary,South Mitchellchester,Data Scientist,Freelance,586034,850,0.57,0,119085,2022-07-24
9579,33,Female,Raymondbury,Designer,Salaried,1115355,780,0.1,6966,293074,2023-11-23
9580,40,Female,East Stevefort,Designer,Salaried,872456,598,0.53,0,293804,2020-10-03
9581,28,Male,Vargaschester,Consultant,Freelance,1759108,850,0.41,0,6818,2024-03-06
9582,23,Female,Robertside,Data Scientist,Contract,1008565,850,0.32,10401,175373,2021-08-22
9583,40,Non-binary,Mclaughlinmouth,Product Manager,Freelance,1998831,686,0.6,28426,464585,2024-04-25
9584,34,Male,Kevinside,Designer,Contract,1622112,850,0.6,0,499921,2020-10-03
9585,27,Female,North Lindsaystad,Consultant,Contract,619481,690,0.6,6379,90548,2024-02-17
9586,40,Male,Stewartmouth,Data Scientist,Salaried,1124760,807,0.25,13584,56028,2020-10-03
9587,33,Non-binary,Lake Mikayla,Data Scientist,Contract,523681,725,0.42,954731,499921,2020-10-03
9588,36,Non-binary,South Blake,Consultant,Salaried,645368,396,0.16,0,201900,2020-10-03
9589,34,Male,Jasontown,Data Scientist,Freelance,1998831,811,0.43,0,238721,2023-09-26
9590,37,Female,Stoutmouth,Data Scientist,Salaried,1277930,491,0.06,733806,499921,2021-05-05
9591,35,Non-binary,Alicestad,Software Engineer,Salaried,1729610,706,0.42,16917,105646,2020-10-03
9592,35,Female,North Jeffreyfort,Banker,Freelance,1445952,723,0.55,0,288663,2025-08-06
9593,23,Female,Banksshire,Banker,Freelance,1486476,720,0.25,17757,392606,2022-03-01
9594,36,Non-binary,West Ashleemouth,Data Scientist,Salaried,1016496,652,0.3,0,499921,2020-10-03
9595,25,Non-binary,Martinbury,Designer,Contract,562039,445,0.46,841648,11529,2020-10-03
9596,29,Non-binary,Port Jonathan,Software Engineer,Contract,509843,850,0.45,386058,495199,2021-08-27
9597,31,Non-binary,Mendozaburgh,Designer,Salaried,1689703,850,0.18,182430,426090,2021-02-08
9598,39,Female,Lake Sandrashire,Software Engineer,Freelance,420536,700,0.1,667817,108354,2025-06-22
9599,40,Female,Lake Lucas,Software Engineer,Freelance,1054426,478,0.16,0,436968,2024-05-04
9600,38,Non-binary,Matthewborough,Product Manager,Freelance,1687258,492,0.09,360095,381441,2024-10-27
9601,28,Male,West Scott,Consultant,Contract,1603040,850,0.09,0,167956,2020-10-03
9602,40,Female,Port Zacharyhaven,Data Scientist,Salaried,1057639,850,0.22,0,381642,2020-10-03
9603,37,Non-binary,Knightville,Data Scientist,Salaried,938921,683,0.42,832059,499921,2022-06-26
9604,33,Female,North Gregg,Banker,Freelance,1796441,743,0.29,609267,470821,2022-06-12
9605,25,Female,East Laura,Data Scientist,Salaried,1115255,581,0.16,0,335283,2020-10-03
9606,29,Female,Mooneymouth,Designer,Contract,1103807,390,0.4,21133,265176,2022-09-17
9607,25,Non-binary,Krystalton,Software Engineer,Salaried,1803104,637,0.13,7894,423974,2021-01-16
9608,37,Female,South Elizabeth,Sales,Contract,1996908,702,0.6,608743,355628,2022-02-18
9609,29,Non-binary,West Anna,Designer,Freelance,1684868,554,0.33,0,338976,2024-08-13
9610,35,Male,Ryanmouth,Designer,Salaried,662720,727,0.37,999134,1052,2025-10-01
9611,29,Male,Lake Jimmybury,Banker,Contract,650784,850,0.56,0,129571,2021-12-07
9612,36,Female,Hendersonmouth,Software Engineer,Contract,1643385,850,0.57,116523,79328,2023-03-12
9613,37,Non-binary,East Regina,Software Engineer,Salaried,1581002,653,0.6,908551,485949,2023-11-16
9614,37,Female,Harperstad,Sales,Salaried,570922,655,0.1,1416,495116,2024-03-18
9615,35,Male,North Julia,Product Manager,Contract,1166981,768,0.52,658092,379018,2020-10-03
9616,38,Male,Victoriamouth,Data Scientist,Freelance,1792299,592,0.32,520955,304589,2024-12-18
9617,40,Female,North Carolfurt,Designer,Salaried,456472,850,0.09,671327,168322,2021-07-30
9618,26,Non-binary,Wallermouth,Software Engineer,Salaried,1061114,448,0.6,91763,499921,2022-12-22
9619,25,Female,West Carol,Sales,Salaried,1998831,701,0.16,0,133422,2025-09-28
9620,40,Male,Port Tammyside,Designer,Salaried,765075,815,0.28,115075,412731,2025-07-02
9621,36,Non-binary,Anthonymouth,Data Scientist,Salaried,1787252,675,0.05,383146,323433,2024-05-04
9622,35,Male,Port Travishaven,Designer,Freelance,1289582,780,0.17,581087,499921,2022-05-24
9623,36,Non-binary,South Karen,Data Scientist,Salaried,1489307,814,0.22,737119,274952,2021-10-11
9624,39,Female,South Scott,Software Engineer,Freelance,1665367,676,0.33,0,477908,2022-06-30
9625,38,Male,West Tylerburgh,Banker,Contract,355550,843,0.55,0,142408,2020-12-21
9626,34,Female,Lake Sethchester,Data Scientist,Salaried,1093655,411,0.45,8634,417319,2024-05-21
9627,27,Female,Rodriguezland,Data Scientist,Salaried,820592,434,0.3,0,309404,2020-12-28
9628,23,Non-binary,Scotthaven,Consultant,Salaried,913929,589,0.37,886963,74106,2022-03-07
9629,36,Male,Nathanielville,Software Engineer,Salaried,1621120,850,0.48,762876,499921,2021-01-04
9630,31,Male,Lake Brandonmouth,Data Scientist,Salaried,648688,816,0.06,0,499921,2021-04-23
9631,38,Female,Richardchester,Software Engineer,Salaried,1883315,503,0.5,0,346883,2024-04-30
9632,38,Female,West Stacey,Designer,Salaried,702764,373,0.03,486130,464741,2020-10-03
9633,24,Female,Lake Ginashire,Product Manager,Salaried,558978,763,0.26,825942,400069,2025-09-29
9634,37,Non-binary,Lake Markfurt,Product Manager,Salaried,497597,755,0.48,0,486090,2025-07-24
9635,24,Male,West Jeanette,Consultant,Freelance,1171799,717,0.02,0,80607,2023-03-15
9636,26,Male,Spearshaven,Designer,Freelance,723609,663,0.6,171109,179291,2025-01-11
9637,36,Non-binary,Danielville,Data Scientist,Freelance,738638,677,0.09,4170,287272,2023-02-08
9638,32,Male,Ellisberg,Designer,Freelance,1481905,624,0.34,0,382939,2024-11-17
9639,38,Non-binary,West Brendaside,Consultant,Salaried,801761,850,0.06,0,59196,2022-11-10
9640,23,Male,West Jeremiahville,Designer,Freelance,1792021,655,0.27,0,499921,2020-10-03
9641,36,Male,Peggyport,Banker,Freelance,1504756,532,0.36,0,33750,2025-07-07
9642,24,Male,East Crystal,Data Scientist,Freelance,1521524,850,0.19,0,316892,2021-04-30
9643,24,Non-binary,Mitchellview,Software Engineer,Freelance,1998831,487,0.31,0,444866,2023-12-05
9644,28,Female,East Crystalmouth,Designer,Salaried,1182471,657,0.18,0,174438,2022-08-09
9645,23,Male,Haynesborough,Designer,Freelance,1998831,476,0.44,413758,165399,2022-11-03
9646,36,Female,Kellyburgh,Sales,Salaried,1986152,850,0.17,0,76060,2022-12-14
9647,30,Male,North Meghan,Data Scientist,Contract,1764641,487,0.57,9493,416975,2025-06-28
9648,23,Female,Lake Coryville,Sales,Contract,1308920,810,0.23,75047,180800,2020-10-03
9649,33,Male,North Frederick,Product Manager,Contract,510094,844,0.48,435101,137862,2020-10-03
9650,34,Female,Thomasberg,Banker,Salaried,1705881,706,0.32,0,444544,2024-01-17
9651,37,Female,Jamesmouth,Sales,Freelance,544076,672,0.07,0,491208,2025-08-18
9652,25,Female,Hawkinston,Software Engineer,Salaried,950245,590,0.37,13563,484938,2024-08-28
